 99,21400,21428,28
 100,21468,21468,0
 101,21508,21508,0
 102,21560,21560,0
 103,21600,21600,0
 104,21640,21640,0
 105,21692,21692,0
 106,21736,21736,0
 107,21776,21776,0
 108,21804,21804,0
 109,21856,21864,8
 110,21888,21888,0
 111,21948,21948,0
 112,21996,21996,0
 113,22036,22036,0
 114,22084,22084,0
 115,22132,22132,0
 116,22176,22176,0
 117,22220,22220,0
 118,22256,22256,0
 119,22300,22300,0
 120,22352,22352,0
 121,22388,22388,0
 122,22428,22428,0
 123,22732,22732,0
 124,22780,22780,0
 125,22816,22816,0
 126,22852,22852,0
 127,22892,22892,0
 128,22944,22960,16
 129,23000,23000,0
 130,23064,23064,0
 131,23096,23096,0
 132,23152,23152,0
 133,23204,23204,0
 134,23248,23248,0
 135,23284,23284,0
 136,23344,23344,0
 137,23372,23536,164
 138,23628,23628,0
 139,23676,23676,0
 140,23716,23716,0
 141,23760,23760,0
 142,23800,23800,0
 143,23844,23844,0
 144,23888,23888,0
 145,23936,23936,0
 146,23988,23988,0
 147,24040,24040,0
 148,24072,24072,0
 149,24124,24124,0
 150,24156,24156,0
 151,24212,24212,0
 152,24260,24260,0
 153,24300,24300,0
 154,24352,24352,0
 155,24380,24380,0
 156,24428,24428,0
 157,24464,24472,8
 158,24516,24516,0
 159,24568,24568,0
 160,24876,24876,0
 161,24928,24928,0
 162,24972,24972,0
 163,25024,25024,0
 164,25056,25056,0
 165,25108,25108,0
 166,25140,25140,0
 167,25212,25212,0
 168,25248,25248,0
 169,25300,25300,0
 170,25344,25344,0
 171,25384,25384,0
 172,25464,25464,0
 173,25500,25500,0
 174,25540,25540,0
 175,25600,25600,0
 176,25648,25648,0
 177,25684,25684,0
 178,25732,25732,0
 179,25772,25772,0
 180,25820,25820,0
 181,25868,25868,0
 182,25916,25916,0
 183,25968,25968,0
 184,26016,26016,0
 185,26068,26068,0
 186,26112,26112,0
 187,26172,26172,0
 188,26228,26228,0
 189,26268,26268,0
 190,26304,26304,0
 191,26356,26356,0
 192,26412,26412,0
 193,26456,26456,0
 194,26508,26508,0
 195,26540,26540,0
 196,26868,26868,0
 197,26912,26912,0
 198,26968,26968,0
 199,27020,27020,0
 200,27072,27072,0
 201,27124,27124,0
 202,27168,27168,0
 203,27212,27212,0
 204,27264,27264,0
 205,27312,27312,0
 206,27364,27364,0
 207,27408,27408,0
 208,27456,27456,0
 209,27496,27496,0
 210,27544,27544,0
 211,27584,27584,0
 212,27652,27652,0
 213,27688,27688,0
 214,27744,27744,0
 215,27792,27792,0
 216,27844,27844,0
 217,27892,27892,0
 218,27928,27928,0
 219,27976,27976,0
 220,28016,28016,0
 221,28064,28064,0
 222,28108,28108,0
 223,28152,28152,0
 224,28196,28196,0
 225,28228,28228,0
 226,28276,28276,0
 227,28328,28328,0
 228,28380,28388,8
 229,28420,28420,0
 230,28460,28460,0
 231,28772,28772,0
 232,28824,28824,0
 233,28864,28864,0
 234,28888,28896,8
 235,28948,28948,0
 236,28996,28996,0
 237,29056,29056,0
 238,29100,29100,0
 239,29144,29144,0
 240,29200,29200,0
 241,29248,29248,0
 242,29288,29288,0
 243,29336,29336,0
 244,29388,29388,0
 245,29440,29440,0
 246,29496,29496,0
 247,29532,29532,0
 248,29588,29588,0
 249,29636,29636,0
 250,29688,29688,0
 251,29744,29744,0
 252,29792,29792,0
 253,29840,29844,4
 254,29884,29884,0
 255,29936,29936,0
 256,29968,29968,0
 257,30012,30012,0
 258,30052,30052,0
 259,30108,30108,0
 260,30160,30160,0
 261,30196,30196,0
 262,30244,30244,0
 263,30540,30548,8
 264,30592,30592,0
 265,30632,30632,0
 266,30680,30680,0
 267,30736,30736,0
 268,30776,30776,0
 269,30808,30808,0
 270,30840,30840,0
 271,30880,30880,0
 272,30924,30924,0
 273,30976,30976,0
 274,31036,31036,0
 275,31068,31068,0
 276,31120,31120,0
 277,31156,31156,0
 278,31208,31208,0
 279,31248,31248,0
 280,31304,31304,0
 281,31348,31348,0
 282,31388,31388,0
 283,31428,31428,0
 284,31484,31484,0
 285,31512,31512,0
 286,31564,31564,0
 287,31600,31600,0
 288,31648,31648,0
 289,31692,31692,0
 290,31744,31744,0
 291,31800,31800,0
 292,31848,31860,12
 293,31896,31896,0
 294,31940,31940,0
 295,31988,31988,0
 296,32044,32044,0
 297,32080,32080,0
 298,32116,32116,0
 299,32168,32168,0
 300,32224,32224,0
 301,32268,32268,0
 302,32304,32304,0
 303,32340,32340,0
 304,32388,32388,0
 305,32700,32700,0
 306,32740,32740,0
 307,32784,32784,0
 308,32948,32948,0
 309,32984,32984,0
 310,33016,33016,0
 311,33056,33056,0
 312,33088,33100,12
 313,33124,33124,0
 314,33180,33180,0
 315,33208,33208,0
 316,33252,33252,0
 317,33304,33304,0
 318,33348,33348,0
 319,33388,33388,0
 320,33428,33428,0
 321,33468,33492,24
 322,33528,33528,0
 323,33580,33580,0
 324,33612,33612,0
 325,33660,33660,0
 326,33700,33700,0
 327,33744,33744,0
 328,33796,33796,0
 329,33836,33836,0
 330,33884,33884,0
 331,33932,33932,0
 332,34232,34232,0
 333,34260,34260,0
 334,34292,34292,0
 335,34336,34336,0
 336,34384,34384,0
 337,34440,34440,0
 338,34492,34492,0
 339,34532,34532,0
 340,34568,34568,0
 341,34616,34616,0
 342,34668,34668,0
 343,34776,34776,0
 344,34816,34816,0
 345,34864,34864,0
 346,34916,34916,0
 347,34952,34952,0
 348,34988,34988,0
 349,35032,35032,0
 350,35084,35084,0
 351,35136,35136,0
 352,35184,35184,0
 353,35232,35232,0
 354,35280,35280,0
 355,35312,35312,0
 356,35360,35360,0
 357,35400,35400,0
 358,35440,35440,0
 359,35476,35476,0
 360,35516,35524,8
 361,35564,35564,0
 362,35592,35592,0
 363,35644,35644,0
 364,35668,35668,0
 365,35704,35704,0
 366,35744,35744,0
 367,35784,35784,0
 368,35840,35840,0
 369,35876,35876,0
 370,35920,35920,0
 371,35956,35956,0
 372,36020,36020,0
 373,36052,36052,0
 374,36096,36096,0
 375,36132,36132,0
 376,36172,36172,0
 377,36208,36208,0
 378,36232,36232,0
 379,36292,36292,0
 380,36332,36332,0
 381,36392,36392,0
 382,36436,36436,0
 383,36484,36484,0
 384,36532,36532,0
 385,36592,36592,0
 386,36896,36896,0
 387,36952,36952,0
 388,37000,37000,0
 389,37056,37056,0
 390,37104,37104,0
 391,37152,37152,0
 392,37200,37200,0
 393,37252,37252,0
 394,37296,37296,0
 395,37344,37344,0
 396,37388,37388,0
 397,37444,37444,0
 398,37476,37476,0
 399,37540,37540,0
 400,37572,37572,0
 401,37616,37616,0
 402,37648,37648,0
 403,37696,37696,0
 404,37712,37712,0
 405,37760,37760,0
 406,37796,37796,0
 407,37848,37848,0
 408,37884,37884,0
 409,37928,37928,0
 410,37976,37976,0
 411,38024,38024,0
 412,38076,38076,0
 413,38124,38124,0
 414,38176,38176,0
 415,38212,38212,0
 416,38260,38260,0
 417,38300,38300,0
 418,38340,38348,8
 419,38388,38388,0
 420,38436,38436,0
 421,38476,38476,0
 422,38520,38520,0
 423,38564,38564,0
 424,38592,38592,0
 425,38636,38636,0
 426,38680,38680,0
 427,38732,38732,0
 428,38776,38776,0
 429,39072,39072,0
 430,39124,39124,0
 431,39156,39156,0
 432,39204,39204,0
 433,39256,39256,0
 434,39300,39300,0
 435,39340,39340,0
 436,39388,39388,0
 437,39424,39424,0
 438,39472,39472,0
 439,39516,39516,0
 440,39564,39564,0
 441,39612,39612,0
 442,39656,39656,0
 443,39704,39704,0
 444,39748,39748,0
 445,39800,39800,0
 446,39828,39828,0
 447,39884,39892,8
 448,39920,39920,0
 449,39964,39964,0
 450,40016,40016,0
 451,40064,40064,0
 452,40088,40088,0
 453,40128,40128,0
 454,40168,40168,0
 455,40204,40204,0
 456,40256,40256,0
 457,40316,40324,8
 458,40368,40368,0
 459,40408,40408,0
 460,40448,40448,0
 461,40480,40480,0
 462,40532,40532,0
 463,40576,40576,0
 464,40616,40616,0
 465,40652,40652,0
 466,40696,40696,0
 467,40756,40756,0
 468,40804,40804,0
 469,40848,40848,0
 470,40904,40904,0
 471,40936,40936,0
 472,40992,40992,0
 473,41036,41036,0
 474,41088,41088,0
 475,41136,41136,0
 476,41176,41196,20
 477,41480,41480,0
 478,41520,41520,0
 479,41580,41580,0
 480,41628,41628,0
 481,41664,41664,0
 482,41712,41712,0
 483,41764,41764,0
 484,41796,41796,0
 485,41840,41840,0
 486,41900,41900,0
 487,41936,41936,0
 488,41984,41984,0
 489,42036,42036,0
 490,42088,42088,0
 491,42124,42124,0
 492,42164,42164,0
 493,42208,42208,0
 494,42252,42252,0
 495,42304,42304,0
 496,42352,42352,0
 497,42388,42388,0
 498,42444,42444,0
 499,42480,42480,0
 500,42520,42520,0
 501,42556,42556,0
 502,42604,42604,0
 503,42644,42644,0
 504,42700,42700,0
 505,42748,42760,12
 506,42816,42816,0
 507,42848,42848,0
 508,42888,42888,0
 509,42920,42920,0
 510,42956,42956,0
 511,43012,43012,0
 512,43040,43040,0
 513,43096,43096,0
 514,43132,43132,0
 515,43172,43188,16
 516,43212,43212,0
 517,43260,43260,0
 518,43312,43312,0
 519,43364,43364,0
 520,43416,43416,0
 521,43452,43452,0
 522,43500,43500,0
 523,43552,43552,0
 524,43592,43592,0
 525,43640,43640,0
 526,43952,43952,0
 527,44008,44008,0
 528,44068,44068,0
 529,44116,44116,0
 530,44156,44156,0
 531,44196,44196,0
 532,44256,44256,0
 533,44300,44300,0
 534,44340,44364,24
 535,44396,44396,0
 536,44444,44444,0
 537,44480,44480,0
 538,44524,44524,0
 539,44568,44568,0
 540,44624,44624,0
 541,44664,44664,0
 542,44712,44712,0
 543,44760,44760,0
 544,44800,44800,0
 545,44836,44836,0
 546,44892,44892,0
 547,44936,44936,0
 548,44996,44996,0
 549,45032,45032,0
 550,45100,45100,0
 551,45120,45120,0
 552,45184,45184,0
 553,45232,45232,0
 554,45272,45272,0
 555,45312,45312,0
 556,45372,45372,0
 557,45404,45404,0
 558,45448,45448,0
 559,45488,45488,0
 560,45508,45508,0
 561,45548,45548,0
 562,45588,45588,0
 563,45896,45896,0
 564,45940,45940,0
 565,45984,45984,0
 566,46032,46032,0
 567,46068,46068,0
 568,46112,46112,0
 569,46164,46164,0
 570,46212,46212,0
 571,46268,46268,0
 572,46304,46304,0
 573,46392,46404,12
 574,46440,46440,0
 575,46480,46480,0
 576,46532,46532,0
 577,46592,46592,0
 578,46636,46636,0
 579,46684,46684,0
 580,46728,46728,0
 581,46784,46784,0
 582,46824,46824,0
 583,46872,46872,0
 584,46900,46900,0
 585,46940,46940,0
 586,46988,46988,0
 587,47032,47032,0
 588,47076,47076,0
 589,47124,47124,0
 590,47172,47172,0
 591,47204,47204,0
 592,47252,47252,0
 593,47292,47292,0
 594,47348,47348,0
 595,47396,47396,0
 596,47448,47448,0
 597,47488,47488,0
 598,47528,47528,0
 599,47568,47568,0
 600,47612,47612,0
 601,47652,47652,0
 602,47696,47700,4
 603,47740,47740,0
 604,47776,47776,0
 605,47816,47816,0
 606,47852,47852,0
 607,47892,47892,0
 608,47936,47936,0
 609,47996,47996,0
 610,48040,48040,0
 611,48324,48324,0
 612,48364,48364,0
 613,48404,48404,0
 614,48444,48444,0
 615,48500,48500,0
 616,48540,48540,0
 617,48584,48584,0
 618,48628,48628,0
 619,48672,48672,0
 620,48716,48716,0
 621,48756,48756,0
 622,48800,48800,0
 623,48836,48836,0
 624,48872,48872,0
 625,48916,48916,0
 626,48968,48968,0
 627,49028,49028,0
 628,49068,49068,0
 629,49108,49108,0
 630,49164,49164,0
 631,49212,49212,0
 632,49256,49256,0
 633,49304,49304,0
 634,49348,49348,0
 635,49384,49384,0
 636,49428,49428,0
 637,49480,49480,0
 638,49524,49524,0
 639,49576,49576,0
 640,49636,49676,40
 641,49688,49688,0
 642,49724,49724,0
 643,49780,49780,0
 644,49828,49828,0
 645,49872,49872,0
 646,49900,49900,0
 647,49948,49948,0
 648,49992,49992,0
 649,50048,50048,0
 650,50092,50092,0
 651,50128,50128,0
 652,50180,50180,0
 653,50488,50488,0
 654,50532,50532,0
 655,50584,50584,0
 656,50628,50628,0
 657,50672,50672,0
 658,50720,50720,0
 659,50768,50768,0
 660,50808,50816,8
 661,50860,50860,0
 662,50908,50908,0
 663,50948,50948,0
 664,50984,50984,0
 665,51032,51032,0
 666,51092,51092,0
 667,51136,51136,0
 668,51180,51180,0
 669,51228,51228,0
 670,51280,51280,0
 671,51328,51328,0
 672,51376,51376,0
 673,51416,51416,0
 674,51460,51460,0
 675,51504,51504,0
 676,51536,51536,0
 677,51572,51572,0
 678,51632,51632,0
 679,51684,51684,0
 680,51728,51728,0
 681,51772,51772,0
 682,51824,51824,0
 683,51864,51864,0
 684,52044,52044,0
 685,52084,52084,0
 686,52124,52124,0
 687,52184,52184,0
 688,52220,52220,0
 689,52528,52528,0
 690,52584,52584,0
 691,52620,52620,0
 692,52668,52668,0
 693,52708,52708,0
 694,52752,52752,0
 695,52792,52792,0
 696,52848,52848,0
 697,52888,52888,0
 698,52924,52924,0
 699,52956,52956,0
 700,53008,53008,0
 701,53032,53032,0
 702,53084,53084,0
 703,53128,53128,0
 704,53160,53160,0
 705,53184,53184,0
 706,53228,53228,0
 707,53268,53268,0
 708,53324,53336,12
 709,53380,53380,0
 710,53428,53428,0
 711,53472,53472,0
 712,53512,53512,0
 713,53540,53540,0
 714,53576,53576,0
 715,53624,53624,0
 716,53672,53672,0
 717,53728,53728,0
 718,53768,53780,12
 719,53816,53816,0
 720,53860,53860,0
 721,53904,53904,0
 722,53944,53944,0
 723,53992,53992,0
 724,54036,54036,0
 725,54076,54076,0
 726,54140,54140,0
 727,54192,54192,0
 728,54240,54240,0
 729,54284,54284,0
 730,54324,54324,0
 731,54352,54352,0
 732,54400,54400,0
 733,54452,54452,0
 734,54484,54484,0
 735,54540,54540,0
 736,54564,54564,0
 737,54876,54876,0
 738,54928,54928,0
 739,54972,54972,0
 740,55016,55016,0
 741,55052,55052,0
 742,55120,55120,0
 743,55164,55164,0
 744,55192,55192,0
 745,55236,55236,0
 746,55272,55272,0
 747,55308,55308,0
 748,55344,55344,0
 749,55392,55392,0
 750,55436,55436,0
 751,55480,55480,0
 752,55512,55512,0
 753,55548,55548,0
 754,55600,55600,0
 755,55632,55632,0
 756,55688,55696,8
 757,55740,55740,0
 758,55788,55788,0
 759,55820,55820,0
 760,55860,55860,0
 761,55912,55912,0
 762,55944,55944,0
 763,56004,56004,0
 764,56040,56040,0
 765,56092,56092,0
 766,56132,56136,4
 767,56168,56168,0
 768,56216,56216,0
 769,56252,56252,0
 770,56292,56292,0
 771,56332,56332,0
 772,56376,56376,0
 773,56420,56420,0
 774,56468,56468,0
 775,56524,56524,0
 776,56568,56580,12
 777,56616,56616,0
 778,56660,56660,0
 779,56708,56708,0
 780,56760,56760,0
 781,56788,56788,0
 782,56820,56820,0
 783,56860,56860,0
 784,56900,56900,0
 785,56952,56972,20
 786,56988,56988,0
 787,57036,57036,0
 788,57352,57352,0
 789,57404,57404,0
 790,57428,57428,0
 791,57476,57476,0
 792,57524,57524,0
 793,57572,57572,0
 794,57596,57596,0
 795,57636,57636,0
 796,57696,57696,0
 797,57732,57732,0
 798,57756,57756,0
 799,57808,57808,0
 800,57864,57864,0
 801,57904,57904,0
 802,57952,57952,0
 803,57988,57988,0
 804,58012,58012,0
 805,58068,58068,0
 806,58112,58112,0
 807,58160,58160,0
 808,58180,58180,0
 809,58220,58220,0
 810,58256,58256,0
 811,58296,58296,0
 812,58328,58328,0
 813,58372,58372,0
 814,58400,58400,0
 815,58448,58448,0
 816,58488,58488,0
 817,58532,58532,0
 818,58572,58572,0
 819,58616,58616,0
 820,58652,58652,0
 821,58700,58700,0
 822,58740,58740,0
 823,58772,58772,0
 824,58824,58824,0
 825,59020,59020,0
 826,59084,59084,0
 827,59128,59128,0
 828,59168,59168,0
 829,59212,59212,0
 830,59264,59264,0
 831,59316,59316,0
 832,59360,59360,0
 833,59404,59404,0
 834,59504,59504,0
 835,59544,59544,0
 836,59588,59588,0
 837,59644,59644,0
 838,59680,59680,0
 839,59716,59716,0
 840,59768,59768,0
 841,59816,59816,0
 842,59860,59860,0
 843,59888,59888,0
 844,60204,60204,0
 845,60240,60240,0
 846,60284,60284,0
 847,60336,60336,0
 848,60380,60380,0
 849,60424,60424,0
 850,60460,60460,0
 851,60508,60508,0
 852,60532,60532,0
 853,60576,60576,0
 854,60640,60640,0
 855,60688,60688,0
 856,60744,60744,0
 857,60776,60776,0
 858,60800,60800,0
 859,60844,60844,0
 860,60884,60884,0
 861,60916,60916,0
 862,60960,60960,0
 863,61044,61048,4
 864,61080,61080,0
 865,61136,61136,0
 866,61176,61176,0
 867,61220,61220,0
 868,61276,61276,0
 869,61316,61316,0
 870,61376,61376,0
 871,61428,61428,0
 872,61476,61476,0
 873,61520,61520,0
 874,61572,61572,0
 875,61592,61592,0
 876,61644,61644,0
 877,61700,61700,0
 878,61736,61736,0
 879,61804,61804,0
 880,61844,61844,0
 881,61888,61888,0
 882,61928,61944,16
 883,61972,61972,0
 884,62016,62016,0
 885,62072,62072,0
 886,62112,62112,0
 887,62156,62156,0
 888,62192,62192,0
 889,62232,62232,0
 890,62264,62264,0
 891,62576,62576,0
 892,62624,62624,0
 893,62664,62664,0
 894,62716,62716,0
 895,62752,62752,0
 896,62804,62804,0
 897,62852,62852,0
 898,62904,62904,0
 899,62952,62952,0
 900,62988,62988,0
 901,63032,63032,0
 902,63084,63084,0
 903,63120,63120,0
 904,63156,63156,0
 905,63196,63196,0
 906,63252,63252,0
 907,63284,63284,0
 908,63336,63336,0
 909,63384,63384,0
 910,63428,63428,0
 911,63464,63472,8
 912,63524,63524,0
 913,63568,63568,0
 914,63604,63604,0
 915,63644,63644,0
 916,63680,63680,0
 917,63708,63708,0
 918,63752,63752,0
 919,63788,63788,0
 920,63832,63832,0
 921,63860,63868,8
 922,63900,63900,0
 923,63944,63944,0
 924,63996,63996,0
 925,64044,64044,0
 926,64088,64088,0
 927,64144,64144,0
 928,64192,64192,0
 929,64228,64228,0
 930,64272,64272,0
 931,64324,64324,0
 932,64376,64376,0
 933,64420,64420,0
 934,64484,64484,0
 935,64520,64520,0
 936,64832,64832,0
 937,64880,64880,0
 938,64924,64924,0
 939,64968,64968,0
 940,65012,65012,0
 941,65048,65048,0
 942,65096,65096,0
 943,65136,65136,0
 944,65176,65176,0
 945,65216,65216,0
 946,65264,65264,0
 947,65308,65308,0
 948,65352,65352,0
 949,65388,65388,0
 950,65424,65424,0
 951,65464,65464,0
 952,65500,65500,0
 953,65540,65540,0
 954,65588,65588,0
 955,65624,65624,0
 956,65668,65668,0
 957,65708,65708,0
 958,65744,65744,0
 959,65800,65800,0
 960,65852,65852,0
 961,65892,65892,0
 962,65952,65952,0
 963,66004,66004,0
 964,66052,66052,0
 965,66084,66084,0
 966,66140,66140,0
 967,66176,66176,0
 968,66232,66232,0
 969,66284,66284,0
 970,66344,66344,0
 971,66364,66364,0
 972,66412,66412,0
 973,66460,66460,0
 974,66496,66496,0
 975,66536,66536,0
 976,66588,66588,0
 977,66620,66620,0
 978,66672,66672,0
 979,66712,66724,12
 980,66756,66756,0
 981,66804,66804,0
 982,66848,66848,0
 983,67128,67128,0
 984,67172,67172,0
 985,67212,67212,0
 986,67260,67260,0
 987,67320,67320,0
 988,67356,67356,0
 989,67396,67396,0
 990,67436,67436,0
 991,67480,67480,0
 992,67516,67516,0
 993,67552,67552,0
 994,67596,67596,0
 995,67644,67644,0
 996,67680,67680,0
 997,67736,67736,0
 998,67788,67788,0
 999,67832,67832,0
 1000,67872,67872,0
